id,key,value,type
2068535622,crossing,traffic_signals,regular
2068535622,highway,crossing,regular
2068535623,crossing,traffic_signals,regular
2068535623,highway,crossing,regular
2068535627,crossing,traffic_signals,regular
2068535627,highway,crossing,regular
2068535629,railway,crossing,regular
2068535631,railway,crossing,regular
2068535634,railway,crossing,regular
2068535636,crossing,traffic_signals,regular
2068535636,highway,crossing,regular
2069048101,name,Goodwill Industries,regular
2069048101,office,yes,regular
2069048105,shop,charity,disused
2069048105,name,Goodwill As-Is,regular
2069658756,crossing,traffic_signals,regular
2069658756,highway,crossing,regular
2069694243,crossing,unmarked,regular
2069694243,highway,crossing,regular
2069694243,kerb,lowered,regular
2069694255,crossing,uncontrolled,regular
2069694255,highway,crossing,regular
2069694257,crossing,uncontrolled,regular
2069694257,highway,crossing,regular
2069721836,natural,tree,regular
2069721836,type,palm,regular
2069721837,natural,tree,regular
2069721837,type,palm,regular
2069721838,natural,tree,regular
2069721838,type,palm,regular
2069721839,natural,tree,regular
2069721839,type,palm,regular
2069721840,natural,tree,regular
2069721840,type,palm,regular
2069721841,natural,tree,regular
2069721841,type,palm,regular
2069721842,natural,tree,regular
2069721842,type,palm,regular
2069721843,natural,tree,regular
2069721843,type,palm,regular
2069721844,natural,tree,regular
2069721844,type,palm,regular
2069721845,natural,tree,regular
2069721845,type,palm,regular
2069721846,natural,tree,regular
2069721846,type,palm,regular
2069721847,natural,tree,regular
2069721847,type,palm,regular
2069721848,natural,tree,regular
2069721848,type,palm,regular
2069721849,natural,tree,regular
2069721849,type,palm,regular
2069721851,natural,tree,regular
2069721851,type,palm,regular
2069721853,natural,tree,regular
2069721853,type,palm,regular
2069721854,natural,tree,regular
2069721854,type,palm,regular
2069721855,natural,tree,regular
2069721855,type,palm,regular
2069721856,natural,tree,regular
2069721856,type,palm,regular
2069721858,natural,tree,regular
2069721858,type,palm,regular
2069721859,natural,tree,regular
2069721859,type,palm,regular
2069721860,natural,tree,regular
2069721860,type,palm,regular
2069721861,natural,tree,regular
2069721861,type,palm,regular
2069721862,natural,tree,regular
2069721862,type,palm,regular
2069721863,natural,tree,regular
2069721863,type,palm,regular
2069721864,natural,tree,regular
2069721864,type,palm,regular
2069721865,natural,tree,regular
2069721865,type,palm,regular
2069721866,natural,tree,regular
2069721866,type,palm,regular
2069721867,natural,tree,regular
2069721867,type,palm,regular
2069721868,natural,tree,regular
2069721868,type,palm,regular
2069721869,natural,tree,regular
2069721869,type,palm,regular
2069721870,natural,tree,regular
2069721870,type,palm,regular
2069721871,natural,tree,regular
2069721871,type,palm,regular
2069721876,natural,tree,regular
2069721876,type,palm,regular
2069721883,natural,tree,regular
2069721883,type,palm,regular
2069721889,natural,tree,regular
2069721889,type,palm,regular
2069721891,natural,tree,regular
2069721891,type,palm,regular
2069721903,natural,tree,regular
2069721903,type,palm,regular
2069721905,natural,tree,regular
2069721905,type,palm,regular
2069721910,natural,tree,regular
2069721910,type,palm,regular
2069721915,natural,tree,regular
2069721915,type,palm,regular
2069721918,natural,tree,regular
2069721918,type,palm,regular
2069721920,natural,tree,regular
2069721920,type,palm,regular
2069721923,natural,tree,regular
2069721923,type,palm,regular
2069721926,natural,tree,regular
2069721926,type,palm,regular
2069721929,natural,tree,regular
2069721929,type,palm,regular
2069721932,natural,tree,regular
2069721932,type,palm,regular
2069721944,crossing,traffic_signals,regular
2069721944,railway,crossing,regular
2069721951,natural,tree,regular
2069721951,type,palm,regular
2069721954,crossing,traffic_signals,regular
2069721954,railway,crossing,regular
2069721961,natural,tree,regular
2069721961,type,palm,regular
2069721965,natural,tree,regular
2069721965,type,palm,regular
2069721975,natural,tree,regular
2069721975,type,palm,regular
2069721976,natural,tree,regular
2069721976,type,palm,regular
2069721978,natural,tree,regular
2069721978,type,palm,regular
2069721979,natural,tree,regular
2069721979,type,palm,regular
2069721984,natural,tree,regular
2069721984,type,palm,regular
2069721985,highway,street_lamp,regular
2069721985,tourism,artwork,regular
2069721989,natural,tree,regular
2069721989,type,palm,regular
2069721997,natural,tree,regular
2069721997,type,palm,regular
2069721998,natural,tree,regular
2069721998,type,palm,regular
2069722000,natural,tree,regular
2069722000,type,palm,regular
2069722002,natural,tree,regular
2069722002,type,palm,regular
2069722004,natural,tree,regular
2069722004,type,palm,regular
2069722005,natural,tree,regular
2069722005,type,palm,regular
2069722006,natural,tree,regular
2069722006,type,palm,regular
2069722007,natural,tree,regular
2069722007,type,palm,regular
2069722008,natural,tree,regular
2069722008,type,palm,regular
2069722009,natural,tree,regular
2069722009,type,palm,regular
2069722010,natural,tree,regular
2069722010,type,palm,regular
2069722011,natural,tree,regular
2069722011,type,palm,regular
2069722012,natural,tree,regular
2069722012,type,palm,regular
2069726476,crossing,traffic_signals,regular
2069726476,highway,crossing,regular
2069726477,crossing,traffic_signals,regular
2069726477,railway,crossing,regular
2069726478,crossing,traffic_signals,regular
2069726478,highway,crossing,regular
2071244688,crossing,traffic_signals,regular
2071244688,railway,crossing,regular
2071244692,crossing,traffic_signals,regular
2071244692,railway,crossing,regular
2071244697,crossing,traffic_signals,regular
2071244697,railway,crossing,regular
2071244719,crossing,traffic_signals,regular
2071244719,railway,crossing,regular
2071244728,crossing,traffic_signals,regular
2071244728,railway,crossing,regular
2071244738,crossing,traffic_signals,regular
2071244738,railway,crossing,regular
2071244761,crossing,traffic_signals,regular
2071244761,railway,crossing,regular
2071244815,crossing,traffic_signals,regular
2071244815,railway,crossing,regular
2071244823,crossing,traffic_signals,regular
2071244823,railway,crossing,regular
2071244827,crossing,traffic_signals,regular
2071244827,railway,crossing,regular
2071244848,crossing,traffic_signals,regular
2071244848,railway,crossing,regular
2071244855,crossing,traffic_signals,regular
2071244855,railway,crossing,regular
2071244881,crossing,traffic_signals,regular
2071244881,railway,crossing,regular
2071244884,crossing,traffic_signals,regular
2071244884,highway,crossing,regular
2071244885,crossing,traffic_signals,regular
2071244885,railway,crossing,regular
2071244893,crossing,traffic_signals,regular
2071244893,railway,crossing,regular
2071280038,crossing,traffic_signals,regular
2071280038,highway,crossing,regular
2071280038,kerb,lowered,regular
2071280039,crossing,traffic_signals,regular
2071280039,highway,crossing,regular
2071280039,kerb,lowered,regular
2071280047,crossing,traffic_signals,regular
2071280047,highway,crossing,regular
2071280047,kerb,lowered,regular
2071280050,crossing,traffic_signals,regular
2071280050,highway,crossing,regular
2071280050,kerb,lowered,regular
2071280057,crossing,traffic_signals,regular
2071280057,highway,crossing,regular
2071280057,kerb,lowered,regular
2071294620,name,ABC Supermarket Inc,regular
2071294620,shop,convenience,regular
2071294626,name,V.I.P Coffee & Cake Shop,regular
2071294626,shop,bakery,regular
2071294629,amenity,restaurant,regular
2071294629,name,Yummy BBQ Kitchen,regular
2071294632,amenity,restaurant,regular
2071294632,name,Louie's Dim Sum Inc.,regular
2071294637,amenity,restaurant,regular
2071294637,name,Dim Sum Bistro,regular
2071294646,name,Kin Tat Co.,regular
2071294646,shop,convenience,regular
2071312174,name,Kum Luen,regular
2071312174,shop,greengrocer,regular
2071322466,amenity,parking,regular
2071322466,parking,underground,regular
2071647991,amenity,bar,regular
2071647991,name,Tonga Room & Hurricane Bar,regular
2071647991,wikidata,Q7820969,regular
2071875514,name,Balmoral Hotel #2,regular
2071875514,tourism,hotel,regular
2072412986,housenumber,301,addr
2072412986,street,Main Street,addr
2072412986,amenity,doctors,regular
2072412986,name,San Francisco Surgical Arts,regular
2072412986,website,https://www.sfsurgicalarts.com/,regular
2072412986,wheelchair,yes,regular
2072412987,city,San Francisco,addr
2072412987,housenumber,301,addr
2072412987,street,Folsom Street,addr
2072412988,housenumber,345,addr
2072412988,street,Folsom Street,addr
2072413753,housenumber,633,addr
2072413753,street,Folsom Street,addr
2072415365,city,San Francisco,addr
2072415365,housenumber,337,addr
2072415365,street,3rd Street,addr
2072415365,amenity,restaurant,regular
2072415365,cuisine,italian,regular
2072415365,name,Pazzia,regular
2074608534,name,Eastern Bakery,regular
2074608534,shop,bakery,regular
2076014032,amenity,parking,regular
2076014032,name,Butterick Garage,regular
2076014032,parking,multi-storey,regular
2076014047,amenity,parking,regular
2076014047,name,State Garage,regular
2076014047,parking,multi-storey,regular
2077030036,name,Ellis Brooks,regular
2077030036,shop,car,regular
2077041353,brand,Tesla,regular
2077041353,name,Tesla,regular
2077041353,opening_hours,Mo-Fr 09:00-19:00; Sa 10:00-18:00; Su 11:00-18:00,regular
2077041353,phone,+1 415 2689487,regular
2077041353,shop,car,regular
2077041353,website,https://www.tesla.com/,regular
2078246155,amenity,parking,regular
2081671274,highway,traffic_signals,regular
2081671274,source,data.sfgov.org,regular
2081671290,cable_car,pull_curve,regular
2081671293,cable_car,pull_curve,regular
2081671294,cable_car,pull_curve,regular
2081671319,railway,level_crossing,regular
2081671329,cable_car,cable,regular
2081671357,cable_car,let_go_curve,regular
2081671358,railway,level_crossing,regular
2081671360,railway,level_crossing,regular
2081671374,cable_car,let_go,regular
2081671394,cable_car,let_go,regular
2081674758,cable_car,take_rope,regular
2081674770,railway,level_crossing,regular
2081674774,cable_car,pull_curve,regular
2081674776,railway,level_crossing,regular
2081674792,cable_car,pull_curve,regular
2081680196,cable_car,take_rope,regular
2081680199,railway,level_crossing,regular
2081701857,railway,switch,regular
2081701858,railway,switch,regular
2081701873,railway,level_crossing,regular
2081705792,cable_car,pull_curve,regular
2081705827,name,Hyde Street & Lombard Street,regular
2081705827,network,Muni,regular
2081705827,operator,San Francisco Municipal Railway,regular
2081705827,public_transport,stop_position,regular
2081705827,railway,stop,regular
2081705827,short_name,Lombard,regular
2081705827,tram,yes,regular
2081707326,cable_car,pull_curve,regular
2081713041,railway,signal,regular
2081713041,turn_restrictions,no,regular
2081713046,highway,traffic_signals,regular
2081713046,turn_restrictions,no,regular
2081715897,railway,level_crossing,regular
2081940973,railway,level_crossing,regular
2081940980,control,manual,regular
2081940980,railway,switch,regular
2081940989,railway,level_crossing,regular
2086914128,highway,crossing,regular
2086914133,highway,crossing,regular
2086914134,highway,traffic_signals,regular
2089587799,crossing,uncontrolled,regular
2089587799,highway,crossing,regular
2090820412,railway,level_crossing,regular
2090820414,natural,tree,regular
2094662089,name,Mission Bay,regular
2094662089,zh,米慎湾,name
2094662089,place,neighbourhood,regular
2094662089,wikidata,Q6878535,regular
2094662089,wikipedia,"en:Mission Bay, San Francisco",regular
2100700631,railway,level_crossing,regular
2100700632,railway,level_crossing,regular
2101121528,crossing,traffic_signals,regular
2101121528,highway,crossing,regular
2101121530,crossing,traffic_signals,regular
2101121530,highway,crossing,regular
2101121530,kerb,lowered,regular
2101121542,crossing,traffic_signals,regular
2101121542,highway,crossing,regular
2101121545,railway,crossing,regular
2101121555,crossing,traffic_signals,regular
2101121555,highway,crossing,regular
2101121558,railway,crossing,regular
2101121559,crossing,traffic_signals,regular
2101121559,railway,crossing,regular
2101121561,crossing,traffic_signals,regular
2101121561,highway,crossing,regular
2101121561,kerb,lowered,regular
2101121563,crossing,traffic_signals,regular
2101121563,railway,crossing,regular
2101121572,city,San Francisco,addr
2101121572,housenumber,700,addr
2101121572,postcode,94107,addr
2101121572,state,CA,addr
2101121572,street,4th Street,addr
2101121572,amenity,fast_food,regular
2101121572,brand,Subway,regular
2101121572,wikidata,Q244457,brand
2101121572,cuisine,sandwich,regular
2101121572,name,Subway #30196,regular
2101121572,phone,+1-415-495-6341,regular
2101121576,crossing,traffic_signals,regular
2101121576,highway,crossing,regular
2104822887,housenumber,212,addr
2104822887,postcode,94107,addr
2104822887,street,Ritch Street,addr
2104822887,amenity,restaurant,regular
2104822887,cuisine,sandwich,regular
2104822887,name,Darwin Cafe,regular
2104822887,opening_hours,Mo-Fr 0800-2000; Sa-Su 0900-1400,regular
2104822887,website,http://www.darwincafesf.com,regular
2104893833,amenity,stripclub,regular
2104893833,name,Mitchell Brothers O'Farrell Theatre,regular
2104893833,wikidata,Q6881150,regular
2104913089,housenumber,1031,addr
2104913089,street,Kearny Street,addr
2104913089,amenity,nightclub,regular
2104913089,name,"Hustler Club, Strip Club, Deja Vue Corp",regular
2104913089,website,hustlerclubsf.com,regular
2113145711,geohash,4696f9e852fc,noaa
2113145711,lnam,f2f30fb6,noaa
2113145711,taghash,811ee18e0a1761511adebc472bd78a1a08582388,noaa
2113145711,fog_signal:category,horn,seamark
2113145711,fog_signal:group,(1),seamark
2113145711,fog_signal:period,30,seamark
2113145711,fog_signal:sequence,01.0+(29.0),seamark
2113145711,information,At the foot of the tower,seamark
2113145711,light:character,F,seamark
2113145711,light:colour,red,seamark
2113145711,light:exhibition,24h,seamark
2113145711,source,"US,US,reprt,Chart 18650",seamark
2113145711,type,light_minor,seamark
2113145725,geohash,4697548185b8,noaa
2113145725,lnam,12f30fb7,noaa
2113145725,taghash,a211a79cf190c85b12dd8ca83de641eaa3dde8c0,noaa
2113145725,beacon_special_purpose:category,warning,seamark
2113145725,beacon_special_purpose:colour,pink,seamark
2113145725,beacon_special_purpose:shape,pile,seamark
2113145725,daymark:colour,orange;white,seamark
2113145725,daymark:colour_pattern,border,seamark
2113145725,daymark:shape,rhombus,seamark
2113145725,light:character,Fl,seamark
2113145725,light:colour,white,seamark
2113145725,light:exhibition,night,seamark
2113145725,light:height,4.2,seamark
2113145725,light:period,2.5,seamark
2113145725,light:sequence,00.3+(02.2),seamark
2113145725,name,South Beach Harbor Breakwater Light A,seamark
2113145725,status,private,seamark
2113145725,type,beacon_special_purpose,seamark
2113145732,geohash,46971acefb6e,noaa
2113145732,lnam,13eb0fb7,noaa
2113145732,taghash,047929c4b21210a27e8219d40c48f32ca1e0de39,noaa
2113145732,beacon_lateral:category,port,seamark
2113145732,beacon_lateral:colour,green,seamark
2113145732,beacon_lateral:shape,pile,seamark
2113145732,daymark:colour,green;green,seamark
2113145732,daymark:colour_pattern,border,seamark
2113145732,daymark:construction,painted;wooden,seamark
2113145732,daymark:shape,square,seamark
2113145732,information,On breakwater,seamark
2113145732,light:character,Fl,seamark
2113145732,light:colour,green,seamark
2113145732,light:exhibition,night,seamark
2113145732,light:height,5.4,seamark
2113145732,light:period,2.5,seamark
2113145732,light:sequence,00.3+(02.2),seamark
2113145732,status,private,seamark
2113145732,type,beacon_lateral,seamark
2113145736,geohash,46983129cb2b,noaa
2113145736,lnam,fbe70fb6,noaa
2113145736,taghash,78384959e89d90338d4e868e291ebe2f22f2a750,noaa
2113145736,fog_signal:category,horn,seamark
2113145736,fog_signal:generation,automatic,seamark
2113145736,fog_signal:group,(2),seamark
2113145736,fog_signal:period,30,seamark
2113145736,fog_signal:sequence,01.0+(01.5)+01.0+(26.5),seamark
2113145736,name,Pier B Fog Signal,seamark
2113145736,status,private,seamark
2113145736,type,fog_signal,seamark
2113145737,geohash,4697fcf31a31,noaa
2113145737,lnam,faef0fb6,noaa
2113145737,taghash,2d0ce41aaf8987171181fd22a500c90ea3383fec,noaa
2113145737,buoy_lateral:category,preferred_channel_starboard,seamark
2113145737,buoy_lateral:colour,green;red;green,seamark
2113145737,buoy_lateral:colour_pattern,horizontal,seamark
2113145737,buoy_lateral:shape,can,seamark
2113145737,name,Pier B North Buoy,seamark
2113145737,type,buoy_lateral,seamark
2113145747,geohash,469736b425f1,noaa
2113145747,lnam,13eb0fb7,noaa
2113145747,taghash,ed9f7a0c6da9ed2e0e34242ca7603a45a2bd6f55,noaa
2113145747,beacon_lateral:category,starboard,seamark
2113145747,beacon_lateral:colour,red,seamark
2113145747,beacon_lateral:shape,pile,seamark
2113145747,daymark:colour,red;red,seamark
2113145747,daymark:colour_pattern,border,seamark
2113145747,daymark:construction,painted;wooden,seamark
2113145747,daymark:shape,"triangle, point up",seamark
2113145747,information,On breakwater,seamark
2113145747,light:character,Q,seamark
2113145747,light:colour,red,seamark
2113145747,light:height,5.4,seamark
2113145747,status,private,seamark
2113145747,type,beacon_lateral,seamark
2113145769,geohash,46971a735392,noaa
2113145769,lnam,13fb0fb7,noaa
2113145769,taghash,1966916762cf47d59be9cbe9270f1629f5ed7995,noaa
2113145769,beacon_special_purpose:colour,pink,seamark
2113145769,beacon_special_purpose:shape,post,seamark
2113145769,fog_signal:category,horn,seamark
2113145769,status,private,seamark
2113145769,type,beacon_special_purpose,seamark
2113145782,geohash,469725d5dad1,noaa
2113145782,lnam,13ef0fb7,noaa
2113145782,taghash,5ae37ba3191c76121ba679acfe69b0c3a77a82fb,noaa
2113145782,beacon_lateral:category,starboard,seamark
2113145782,beacon_lateral:colour,red,seamark
2113145782,beacon_lateral:shape,pile,seamark
2113145782,daymark:colour,red;red,seamark
2113145782,daymark:colour_pattern,border,seamark
2113145782,daymark:construction,painted;wooden,seamark
2113145782,daymark:shape,"triangle, point up",seamark
2113145782,light:character,Fl,seamark
2113145782,light:colour,red,seamark
2113145782,light:exhibition,night,seamark
2113145782,light:height,4.2,seamark
2113145782,light:period,4,seamark
2113145782,light:sequence,00.4+(03.6),seamark
2113145782,status,private,seamark
2113145782,type,beacon_lateral,seamark
2113145790,geohash,46973eedecb6,noaa
2113145790,lnam,13fb0fb7,noaa
2113145790,taghash,8ed02bce516bfcf135e6618de94f7c6056a7044b,noaa
2113145790,beacon_special_purpose:colour,pink,seamark
2113145790,beacon_special_purpose:shape,post,seamark
2113145790,fog_signal:category,bell,seamark
2113145790,name,Pier 32 Fog Signal,seamark
2113145790,status,private,seamark
2113145790,type,beacon_special_purpose,seamark
2113145796,geohash,46974c47d4f6,noaa
2113145796,lnam,12f70fb7,noaa
2113145796,taghash,506b40905e21bde239385c5b1988903ca5df0475,noaa
2113145796,beacon_lateral:category,port,seamark
2113145796,beacon_lateral:colour,green,seamark
2113145796,beacon_lateral:shape,pile,seamark
2113145796,daymark:colour,green;green,seamark
2113145796,daymark:colour_pattern,border,seamark
2113145796,daymark:construction,painted;wooden,seamark
2113145796,daymark:shape,square,seamark
2113145796,information,On breakwater,seamark
2113145796,light:character,Fl,seamark
2113145796,light:colour,green,seamark
2113145796,light:exhibition,night,seamark
2113145796,light:height,4.2,seamark
2113145796,light:period,2.5,seamark
2113145796,light:sequence,00.3+(02.2),seamark
2113145796,status,private,seamark
2113145796,type,beacon_lateral,seamark
2113145802,geohash,46975c31e27b,noaa
2113145802,lnam,12f70fb7,noaa
2113145802,taghash,f36d63281540a1c2e23e5c065dab7078d4673d3d,noaa
2113145802,beacon_special_purpose:category,warning,seamark
2113145802,beacon_special_purpose:colour,pink,seamark
2113145802,beacon_special_purpose:shape,pile,seamark
2113145802,daymark:colour,orange;white,seamark
2113145802,daymark:colour_pattern,border,seamark
2113145802,daymark:shape,rhombus,seamark
2113145802,light:character,Fl,seamark
2113145802,light:colour,white,seamark
2113145802,light:exhibition,night,seamark
2113145802,light:height,4.2,seamark
2113145802,light:period,2.5,seamark
2113145802,light:sequence,00.3+(02.2),seamark
2113145802,name,South Beach Harbor Breakwater Light B,seamark
2113145802,status,private,seamark
2113145802,type,beacon_special_purpose,seamark
2115315625,city,San Francisco,addr
2115315625,housenumber,100,addr
2115315625,postcode,94103,addr
2115315625,street,6th Street,addr
2115315625,amenity,restaurant,regular
2115315625,cuisine,vietnamese,regular
2115315625,name,Miss Saigon,regular
2115315625,outdoor_seating,no,regular
2115315625,phone,415 522 0322,regular
2115315625,takeaway,yes,regular
2115315625,website,www.misssaigonsf.com,regular
2115332564,city,San Francisco,addr
2115332564,housenumber,444,addr
2115332564,postcode,94103,addr
2115332564,street,Jessie Street,addr
2115332564,amenity,nightclub,regular
2115332564,name,Mezzanine,regular
2115332564,phone,415 625 8880,regular
2115332564,website,https://mezzaninesf.com/,regular
2124513169,crossing,uncontrolled,regular
2124513169,highway,crossing,regular
2130428533,housenumber,111,addr
2130428533,street,Powell Street,addr
2130428533,brand,UNIQLO,regular
2130428533,name,UNIQLO Union Square,regular
2130428533,opening_hours,Mo-Sa 10:00-21:00; Su 11:00-20:00,regular
2130428533,shop,clothes,regular
2130428533,website,https://www.uniqlo.com/us/en/stores-details/?StoreID=10200033&source=stores,regular
2130428533,wheelchair,yes,regular
2130431968,city,San Francisco,addr
2130431968,country,US,addr
2130431968,housenumber,180,addr
2130431968,postcode,94108,addr
2130431968,state,CA,addr
2130431968,street,Post Street,addr
2130431968,name,North Face,regular
2130431968,shop,clothes,regular
2133322197,name,Mayflower Market,regular
2133322197,shop,convenience,regular
2133322197,wheelchair,yes,regular
2133322244,name,Gino's,regular
2133322244,shop,convenience,regular
2133322298,amenity,bank,regular
2133322298,atm,yes,regular
2133322298,name,Bank of America,regular
2133322298,wheelchair,yes,regular
2134441489,city,San Francisco,addr
2134441489,housenumber,730,addr
2134441489,postcode,94103,addr
2134441489,street,Howard Street,addr
2134441489,amenity,cafe,regular
2134441489,name,Samovar Tea Lounge,regular
2134441489,phone,4152279400,regular
2134441489,website,http://www.samovarlife.com,regular
2143369209,crossing,traffic_signals,regular
2143369209,highway,crossing,regular
2143369209,kerb,lowered,regular
2143369210,crossing,traffic_signals,regular
2143369210,highway,crossing,regular
2143369211,crossing,uncontrolled,regular
2143369211,highway,crossing,regular
2143369211,kerb,lowered,regular
2143369212,crossing,traffic_signals,regular
2143369212,highway,crossing,regular
2143369212,kerb,lowered,regular
2143369213,crossing,traffic_signals,regular
2143369213,highway,crossing,regular
2143369213,kerb,lowered,regular
2144839391,city,San Francisco,addr
2144839391,housenumber,200,addr
2144839391,postcode,94133,addr
2144839391,state,CA,addr
2144839391,street,Columbus Avenue,addr
2144839391,alt_name,Réveille,regular
2144839391,amenity,cafe,regular
2144839391,cuisine,coffee_shop;cafe,regular
2144839391,internet_access,wlan,regular
2144839391,name,Réveille Coffee Co.,regular
2144839391,opening_hours,Mo-Fi 07:00-18:00; Sa-Su 08:00-17:00,regular
2144839391,outdoor_seating,yes,regular
2144839391,source,survey,regular
2144839392,city,San Francisco,addr
2144839392,housenumber,596,addr
2144839392,postcode,94133,addr
2144839392,state,CA,addr
2144839392,street,Pacific Avenue,addr
2144839392,amenity,cafe,regular
2144839392,cuisine,coffee_shop,regular
2144839392,email,chefchris@thestationsf.com,regular
2144839392,internet_access,wlan,regular
2144839392,name,The Station,regular
2144839392,opening_hours,Mo-Fr 07:30-17:00; Sa 09:00-15:30; Su 09:00-15:00,regular
2144839392,phone,+1 415-291-0690,regular
2144839392,source,survey,regular
2144839392,website,http://www.thestationsf.com/,regular
2144839392,wifi,free,regular
2147409252,city,San Francisco,addr
2147409252,country,US,addr
2147409252,housenumber,1799,addr
2147409252,postcode,94115,addr
2147409252,state,CA,addr
2147409252,street,McAllister Street,addr
2147409252,amenity,cafe,regular
2147409252,cuisine,coffee_shop,regular
2147409252,name,Matching Half Cafe,regular
2147409252,website,https://www.matchinghalfcafe.com/,regular
2147409252,wifi,yes,regular
2147410231,city,San Francisco,addr
2147410231,country,US,addr
2147410231,housenumber,1720,addr
2147410231,postcode,94117,addr
2147410231,state,CA,addr
2147410231,street,Fulton Street,addr
2147410231,amenity,bank,regular
2147410231,atm,yes,regular
2147410231,name,Chase,regular
2150077196,alt_name,Civic Center / UN Plaza,regular
2150077196,name,Civic Center,regular
2150077196,network,BART,regular
2150077196,operator,San Francisco Bay Area Rapid Transit District,regular
2150077196,public_transport,station,regular
2150077196,railway,station,regular
2150077196,ref,CIVC,railway
2150077196,station,subway,regular
2150077196,subway,yes,regular
2150077196,website,https://www.bart.gov/stations/civc,regular
2150077196,wikidata,Q5124283,regular
2150077196,wikipedia,en:Civic Center / UN Plaza Station,regular
2150077198,name,Embarcadero,regular
2150077198,network,BART,regular
2150077198,onestop_id,s-9q8znb12j1-embarcadero,regular
2150077198,operator,San Francisco Bay Area Rapid Transit District,regular
2150077198,public_transport,station,regular
2150077198,railway,station,regular
2150077198,ref,EMBR,railway
2150077198,station,subway,regular
2150077198,subway,yes,regular
2150077198,website,https://www.bart.gov/stations/embr,regular
2150077198,wheelchair,yes,regular
2150077198,wikidata,Q3866549,regular
2150077198,wikipedia,en:Embarcadero Station,regular
2150077204,name,Powell Street,regular
2150077204,network,BART,regular
2150077204,operator,San Francisco Bay Area Rapid Transit District,regular
2150077204,public_transport,station,regular
2150077204,railway,station,regular
2150077204,ref,POWL,railway
2150077204,short_name,Powell,regular
2150077204,station,subway,regular
2150077204,subway,yes,regular
2150077204,website,https://www.bart.gov/stations/powl,regular
2150077204,wheelchair,yes,regular
2150077204,wikidata,Q7236098,regular
2150077204,wikipedia,en:Powell Street station,regular
2156202646,entrance,main_entrance,regular
2156202815,entrance,main_entrance,regular
2156202856,entrance,main_entrance,regular
2156214835,bus,yes,regular
2156214835,highway,bus_stop,regular
2156214835,name,Rhode Island Street & Alameda Street,regular
2156214835,network,Muni,regular
2156214835,operator,San Francisco Municipal Railway,regular
2156214835,public_transport,platform,regular
2156214835,shelter,no,regular
2156214835,ticker,no,regular
2156214848,bus,yes,regular
2156214848,highway,bus_stop,regular
2156214848,name,Division Street & Townsend Street,regular
2156214848,network,Muni,regular
2156214848,operator,San Francisco Municipal Railway,regular
2156214848,public_transport,platform,regular
2156214848,shelter,yes,regular
2156214848,ticker,yes,regular
2156214854,bus,yes,regular
2156214854,highway,bus_stop,regular
2156214854,name,Rhode Island Street & Alameda Street,regular
2156214854,network,Muni,regular
2156214854,operator,San Francisco Municipal Railway,regular
2156214854,public_transport,platform,regular
2156214854,shelter,no,regular
2156214854,ticker,no,regular
2156214857,bus,yes,regular
2156214857,highway,bus_stop,regular
2156214857,name,Division Street & Rhode Island Street,regular
2156214857,network,Muni,regular
2156214857,operator,San Francisco Municipal Railway,regular
2156214857,public_transport,platform,regular
2156214857,shelter,yes,regular
2163049313,highway,traffic_signals,regular
2166132822,amenity,restaurant,regular
2166132822,email,info@quincerestaurant.com,regular
2166132822,fax,415.775.8501,regular
2166132822,name,Quince,regular
2166132822,phone,415.775.8500,regular
2166542085,access,yes,regular
2166542085,amenity,parking_entrance,regular
2166542085,fee,yes,regular
2166542085,name,909 Montgomery Garage,regular
2166542085,parking,underground,regular
2166924256,access,private,regular
2166924256,city,San Francisco,addr
2166924256,housenumber,1490,addr
2166924256,street,Mason Street,addr
2166924256,amenity,parking_entrance,regular
2166924256,covered,yes,regular
2166924256,description,Restricted Parking: Permit Holders Only,regular
2166924256,name,Restricted Parking: Permit Holders Only,regular
2167050265,railway,level_crossing,regular
2167050266,railway,level_crossing,regular
2167198518,name,Les Cent Culottes,regular
2167198518,opening_hours,Mo 12:00-19:00; Th-We 10:30-19:00; Th-Fr 10:00-19:30; Sa 10:30-19:00; Su 11:30-18:30,regular
2167198518,shop,clothes,regular
2167198518,website,http://www.lescentculottes.com/website_lcc25/,regular
2167198618,amenity,cafe,regular
2167198618,cuisine,cafe,regular
2167198618,internet_access,yes,regular
2167198618,name,Royal Ground Coffee,regular
2167198618,website,http://www.royalgroundcoffee.net/,regular
2167198618,wheelchair,yes,regular
2167447455,amenity,bar,regular
2167447455,email,bullitt2209@gmail.com,regular
2167447455,name,Bullitt,regular
2167447455,opening_hours,Mo-Th 15:00-2:00; Fr-Su 11:00-2:00,regular
2167447455,phone,+1 415-268-0140,regular
2167447455,website,http://www.bullittsf.com/,regular
2167562318,email,backstage_salon@yahoo.com,regular
2167562318,name,Backstage Salon,regular
2167562318,opening_hours,Mo-Fr 10:00-20:00; Sa-Su 10:00-19:00,regular
2167562318,phone,+1 415-775-1440,regular
2167562318,shop,hairdresser,regular
2167562318,website,http://www.backstagesf.com/,regular
2167562319,name,Bow Wow Meow,regular
2167562319,phone,415-440-2845,regular
2167562319,shop,pet,regular
2167562319,website,https://www.bowwowmeow.net/,regular
2167562320,name,Lavande Nail Spa,regular
2167562320,shop,beauty,regular
2167562320,website,http://www.lavandenailspa.com/,regular
2167562321,city,San Francisco,addr
2167562321,housenumber,2139 C,addr
2167562321,postcode,94109,addr
2167562321,state,CA,addr
2167562321,street,Polk Street,addr
